HELIUM_000100422_612GNAAXX:7:110:4537:10123#0/1_sub[28..127],1,2892069,Guloninae,subfamily,0.8269230769230769
HELIUM_000100422_612GNAAXX:7:110:6975:3950#0/1_sub[28..126],1,55153,Sciuridae,family,0.9595959595959596
HELIUM_000100422_612GNAAXX:7:110:7139:15076#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:110:7398:20876#0/1_sub[28..127],1,9850,Cervidae,family,0.97
HELIUM_000100422_612GNAAXX:7:110:9830:19958#0/1_sub[28..126],1,9615,Canis lupus familiaris,subspecies,0.98989898989899
HELIUM_000100422_612GNAAXX:7:110:9911:6705#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:111:11067:13223#0/1_sub[28..126],1,55153,Sciuridae,family,0.9797979797979798
HELIUM_000100422_612GNAAXX:7:111:1354:12188#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:111:15072:18559#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:111:15736:6962#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:111:16738:20857#0/1_sub[28..127],1,9850,Cervidae,family,0.99
HELIUM_000100422_612GNAAXX:7:111:17532:1250#0/1_sub[28..127],1,9850,Cervidae,family,0.9801980198019802
HELIUM_000100422_612GNAAXX:7:111:17913:5468#0/1_sub[28..127],1,34878,Cervinae,subfamily,0.99
HELIUM_000100422_612GNAAXX:7:111:18322:19458#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:111:18372:20853#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:111:18542:20422#0/1_sub[28..126],1,55153,Sciuridae,family,0.9696969696969697
HELIUM_000100422_612GNAAXX:7:111:2840:12375#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,0.98
HELIUM_000100422_612GNAAXX:7:111:4716:13837#0/1_sub[28..126],1,55153,Sciuridae,family,0.9696969696969697
HELIUM_000100422_612GNAAXX:7:111:4977:14947#0/1_sub[28..127],1,9881,Odocoileinae,subfamily,1
HELIUM_000100422_612GNAAXX:7:111:5202:6998#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:111:5219:11861#0/1_sub[28..127],1,9858,Capreolus capreolus,species,0.99
HELIUM_000100422_612GNAAXX:7:111:5771:5249#0/1_sub[28..126],1,55153,Sciuridae,family,0.9797979797979798
HELIUM_000100422_612GNAAXX:7:111:7662:16958#0/1_sub[27..126],1,9881,Odocoileinae,subfamily,0.99
